incidentid,age,gender,race,schoolaffiliation,shooteroutcome,shooterdied,injury,chargesfiled,verdict,minorchargedadult,criminalhistory
20211109NMMEL,,Male,,No Relation,Suicide,Yes,Suicide,,,,Crashed stolen police car into school
20211106FLOVO,,Male,,Student,Fled/Apprehended,No,,"minor Oviedo High School (OHS) student, was charged with the following:  Aggravated Assault Possession of Weapon Firearm on School Property Improper Exhibition of Firearm or Dangerous Weapon Unlawful Possession of Firearm by Minor",,,
19890901VASAV,19.0,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,,"Firearm in felony, assault by mob",,,
19890901VASAV,18.0,Male,,Student,Fled/Apprehended,No,,firearm in a felony,,,
20211110NYITI,,,,No Relation,Fled/Escaped,No,,,,,
20210827PAACS,16.0,Male,,Student,Fled/Apprehended,No,,First degree murder,,,
20210827PAACS,18.0,Male,,,Fled/Escaped,No,,First degree murder,,,
19871031SCANA,,Male,,,Fled/Escaped,No,,,,,
20211115NYPOP,13.0,Male,,Student,Fled/Apprehended,No,,criminal possession of a weapon,,,
20211119COHIA,16.0,Male,,Student,Fled/Apprehended,No,,Four counts of attempted first-degree murder One count of first-degree assault One count of second-degree assault One count of possession of a weapon on school grounds Two crime-of-violence sentence enhancers.,,Yes,
20211119COHIA,16.0,Male,,Student,Fled/Apprehended,No,,Four counts of attempted first-degree murder One count of first-degree assault One count of second-degree assault One count of possession of a weapon on school grounds Two crime-of-violence sentence enhancers.,,Yes,
20211116FLJAJ,,,,No Relation,Fled/Escaped,No,,,,,
20211119COHIA,16.0,Male,,Student,Fled/Apprehended,No,,Four counts of attempted first-degree murder One count of first-degree assault One count of second-degree assault One count of possession of a weapon on school grounds Two crime-of-violence sentence enhancers.,,Yes,
20211119MDGIB,,,,No Relation,Fled/Escaped,No,,,,,
20211116NYPSB,45.0,Male,,No Relation,Apprehended/Killed by SRO,No,,"criminal possession of a loaded weapon, criminal possession of a loaded weapon at a school, charged with reckless endangerment, criminal possession of a firearm and criminal mischief",,,
20211124ILTHH,,,,,Fled/Escaped,No,,,,,
20211123OHCLC,,Male,,No Relation,Fled/Escaped,No,,,,,
20211126CAWES,,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,No,,,,,
20211129AZCHP,,Male,,Student,Fled/Escaped,No,,,,,
20211130MIOXO,15.0,Male,,Student,Apprehended/Killed by SRO,No,,,,,
20211130OHWHW,18.0,Male,,,Surrendered,No,Wounded,,,,
20211125SCCEP,,,,,Fled/Escaped,No,,,,,
20211202WAGAS,,Male,,,Fled/Escaped,No,,,,,
20211201TXSAP,21.0,Male,,No Relation,Apprehended/Killed by SRO,No,,Aggravated robbery,,,
20211130TNHUH,21.0,Male,Black,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,,"murder, attempted murder and carrying a weapon on school property",,,
20211130CALOL,,,,No Relation,Fled/Escaped,No,,,,,
20211102NMHIH,12.0,Male,Hispanic,Student,Fled/Apprehended,No,,aggravated battery and assault,,No,
20211102NMHIH,12.0,Male,,Student,Fled/Apprehended,No,,Accessory to aggravated battery and assault,,No,
20211206CAWIW,,Male,,No Relation,Fled/Escaped,No,,,,,
20211206CAWIW,,Male,,No Relation,Fled/Escaped,No,,,,,
20211203ARBLB,19.0,Male,,No Relation,Fled/Apprehended,No,,"Terroristic act, aggravated assault",,,
20211208MOEWK,,Male,,,Fled/Escaped,No,,,,,
20211207ILHAC,23.0,Male,Black,No Relation,Fled/Apprehended,No,,First degree murder,,,
20211208KYSTL,,,,No Relation,Fled/Escaped,No,,,,,
20211206NYSUS,16.0,Male,,Student,Fled/Apprehended,No,,criminal possession of a weapon and reckless endangerment,,,
20211210NCJEC,,,,No Relation,Fled/Apprehended,No,,,,,
20211210NCJEC,,,,No Relation,Fled/Escaped,No,,,,,
20211209NYGRN,,Male,,No Relation,Fled/Escaped,No,,,,,
20211210OHCAC,,Male,,No Relation,Apprehended/Killed by LE,No,,,,,Driving stolen vehicle
20211211GAJOG,17.0,Male,,Student,Fled/Apprehended,No,,"possession of a firearm on a school campus, possession of marijuana, possess of a controlled substance within 1,000 feet of a school zone, possession of a firearm by a minor, and party to a crime.",,,
20211211FLEDL,,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,No,,,,,
20211213NCWEC,,Male,,Student,Fled/Apprehended,No,,,,,
20211212NYSCR,21.0,Male,,No Relation,Fled/Escaped,No,,second-degree murder and second-degree criminal possession of a weapon,,,
20211213FLEAO,,,,Student,Fled/Escaped,No,,,,,
20211214VAMEN,18.0,Male,Black,Rival School Student,Fled/Apprehended,No,,"Second Degree Murder, Use of a Firearm in Commission of a Felony and Possession of a Firearm on School Property",,,
20211214WISOM,18.0,Male,Black,Student,Fled/Escaped,No,,"Discharge of a firearm in a school zone Disorderly conduct, use of a dangerous weapon",,,
20211129ILWER,,Male,,Student,Fled/Escaped,No,,,,,
20211216SCEAC,15.0,Male,,Student,Fled/Apprehended,No,,"attempted murder, possession of a weapon during a crime of violence, breach of peace high and aggravated nature, possession of a weapon under 18, unlawful carrying of a pistol, and unlawful carrying of a pistol on school property",,,
20211216NYPSB,,Male,,No Relation,Fled/Escaped,No,,,,,
20200419NCABR,24.0,Male,,No Relation,Fled/Apprehended,No,,possession of a firearm and ammunition by a convicted felon,,,Convicted felon under surveillance
20211217TXWOD,,Male,White,Student,Fled/Apprehended,No,,,,,
20211119COHIA,17.0,Male,,Student,Fled/Apprehended,No,,Four counts of attempted first-degree murder One count of first-degree assault One count of second-degree assault One count of possession of a weapon on school grounds Two crime-of-violence sentence enhancers.,,Yes,
19930108PACRM,,Male,,,Fled/Escaped,No,,,,,
19930203SCGAC,,,,,Fled/Escaped,No,,,,,
19930203SCLEL,22.0,Male,,Student,Fled/Apprehended,No,,assault and battery with intent to kill,,,
19920117SCGRG,16.0,Male,,Student,Fled/Apprehended,No,,"assault and battery with intent to kill. firearm on school property, pistol by a minor, disturbing a school",,Yes,
20211229NCCAS,,Male,,Student,Fled/Apprehended,No,,Attempted murder,,,
20211229NCCAS,,Male,,Student,Fled/Apprehended,No,,Attempted murder,,,
19920930CAPAL,,Male,,Gang Member,Fled/Escaped,No,,,,,
20220103WACHP,,Female,,No Relation,Fled/Apprehended,No,,"felon in possession of a firearm, unauthorized use of a weapon, reckless endangering, unlawful discharge of a firearm and unlawful possession of a loaded firearm",,,
20220104ILAUR,16.0,Male,,Student,Fled/Apprehended,No,,two counts of attempted murder and two counts of aggravated battery with a firearm on school grounds,,Yes,
20220104ILAUR,17.0,Male,,Student,Fled/Apprehended,No,,two counts of attempted murder and two counts of aggravated battery with a firearm on school grounds,,Yes,
20220103OHCOC,,,,No Relation,Fled/Escaped,No,,,,,
20220106CAFLS,,Male,,Student,Fled/Escaped,No,,,,,
20220111NMVAA,,,,,Fled/Escaped,No,,,,,
20170127ILSCN,,,,No Relation,Fled/Escaped,No,,,,,
20220117TXPYH,,Male,,No Relation,Fled/Escaped,No,,,,,
20220117TXPYH,,Male,,No Relation,Fled/Escaped,No,,,,,
20220117TXPYH,,Male,,No Relation,Fled/Escaped,No,,,,,
20220119FLSES,16.0,Male,Black,Student,Fled/Apprehended,No,,"first-degree pre-meditated murder with a firearm, discharging a weapon on school property, and shooting into a building or vehicle",,Yes,
20220119VAMAP,19.0,Male,,,Fled/Apprehended,No,,"First Degree Murder, Use of a Firearm, Conspiracy to Commit Murder and Firearm on School Property",,,
20220119VAMAP,18.0,Male,,,Fled/Apprehended,No,,"First Degree Murder, Use of a Firearm, Conspiracy to Commit Murder and Firearm on School Property.",,,
20220119VAMAP,,Male,,,Fled/Apprehended,No,,"First Degree Murder, Use of a Firearm, Conspiracy to Commit Murder and Firearm on School Property.",,,
20220119PAPIP,,Male,,,Fled/Escaped,No,,,,,
20220119PAPIP,,Male,,,Fled/Escaped,No,,,,,
20220119DCANW,,Male,,No Relation,Fled/Escaped,No,,,,,
20220121MDMAR,17.0,Male,,Student,Fled/Apprehended,No,,"attempted second-degree murder, first-degree assault, use of a firearm in the commission of a felony, possession of a dangerous weapon on school property and possession of a firearm by a minor",,Yes,
20220127TXMOH,,Male,,No Relation,Fled/Escaped,No,,,,,
20220126PABAP,,,,,Fled/Escaped,No,,,,,
20220114MDGAG,27.0,Male,Hispanic,No Relation,Apprehended/Killed by LE,No,,"three weapons counts, including possessing a dangerous weapon on school property and unlawful sale/transfer of a firearm",,,
20220129WIBEB,,Male,,,Fled/Escaped,No,,,,,
20220124NVSUL,,,,,Fled/Escaped,No,,,,,
20220121GAMCA,19.0,Male,Black,Student,Fled/Apprehended,No,,three counts of aggravated assault and one count of possession of a firearm during the commission of a felony,,,
20220201MNSOR,18.0,Male,Hispanic,Student,Fled/Apprehended,No,,2nd degree murder,,,
20220201WIRUM,34.0,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,No,,,,,
20220128LACAM,,Male,,No Relation,Fled/Escaped,No,,,,,
20220201MNSOR,19.0,Male,Hispanic,Student,Fled/Apprehended,No,,2nd degree murder,,,
20220202KYLOR,,,,,Fled/Escaped,No,,,,,
20220204GASOD,,Male,,Student,,No,Wounded,,,,
20220204ALWEB,,,,,Fled/Escaped,No,,,,,
20220208MDCAC,16.0,Male,,Student,Fled/Apprehended,No,,,,No,
20220208NYMOM,,,,,Fled/Escaped,No,,,,,
20220209NYMCB,17.0,Male,,Student,Fled/Apprehended,No,,"charged as minor with attempted murder, assault, and possession of weapon",,No,
20220209MNMIM,,Male,,No Relation,Fled/Escaped,No,,,,,
20220203NCSPS,,,,,Fled/Escaped,No,,,,,
20220211DCEAW,,,,,Fled/Escaped,No,,,,,
20220201ILALC,,Male,,No Relation,Fled/Escaped,No,,,,,
20220217WAMCG,,Male,,Gang Member,Fled/Escaped,No,,,,,
20220219VACAC,,,,,Fled/Escaped,No,,,,,
20220218MATET,18.0,Male,,Rival School Student,Fled/Apprehended,No,,assault and battery with a dangerous weapon,,,
20220218MATET,17.0,Male,,Rival School Student,Fled/Apprehended,No,,assault and battery with a dangerous weapon,,,
20220218MATET,17.0,Male,,Rival School Student,Fled/Apprehended,No,,assault and battery with a dangerous weapon,,,
20220218MATET,16.0,Male,,Rival School Student,Fled/Apprehended,No,,assault and battery with a dangerous weapon,,,
20220220OKWIW,,Male,,,Fled/Escaped,No,,,,,
20220221MDJOH,,Male,,No Relation,Fled/Escaped,No,,,,,
20220220MSMCM,,Male,,,Fled/Apprehended,No,,capital murder and four counts of aggravated assault manifesting extreme indifference to human life,,,
20220222COLIP,,,,Police Officer/SRO,Law Enforcement,,,,,,
20220225NMWEA,14.0,Male,Hispanic,Student,Fled/Apprehended,No,,open count of murder and tampering with evidence,,,
20220225ALSOH,10.0,,,Student,Surrendered,No,Wounded,Student accidentally shot self,,,
20220223VAWOW,,,,,Fled/Escaped,No,,,,,
20220222TXALH,,Male,,No Relation,Fled/Escaped,No,,,,,
20220214FLLAL,39.0,Male,Black,,Fled/Apprehended,No,,"attempted murder, discharging a firearm in public, and criminal mischief after he fired his gun within 100 yards of the school during school hours",,,
20220227DCDUW,,,,,Fled/Escaped,No,,,,,
20220228NYBOB,,Male,,Student,Fled/Escaped,No,,,,,
20220303MIJWL,,Male,,,Fled/Escaped,No,,,,,
20220304KSOLO,18.0,Male,Black,Student,Apprehended/Killed by SRO,No,Wounded,Capital Murder with $1M bond,,,Aggravated robbery
20220307IAEAD,17.0,Male,,,Fled/Apprehended,No,,1st degree murder and 2 counts attempted murder,,,
20220307IAEAD,14.0,Male,,,Fled/Apprehended,No,,1st degree murder and 2 counts attempted murder,,,
20220307IAEAD,,Male,,,Fled/Apprehended,No,,1st degree murder and 2 counts attempted murder,,,
20220307IAEAD,,Male,,,Fled/Apprehended,No,,1st degree murder and 2 counts attempted murder,,,
20220307IAEAD,,Male,,,Fled/Apprehended,No,,1st degree murder and 2 counts attempted murder,,,
20220307IAEAD,,Male,,,Fled/Apprehended,No,,1st degree murder and 2 counts attempted murder,,,
20220309TXNOH,18.0,Male,Black,Student,Surrendered,No,,"aggravated assault with a deadly weapon, a second-degree felony. He also faces a charge of possession of a firearm on school premises, a third-degree felony.",,,
20220309FLNOM,18.0,Male,Black,,Fled/Apprehended,No,,"three counts of attempted first-degree murder, fleeing or eluding police, and interference in an educational institution",,,
20220309FLNOM,17.0,Male,Black,,Fled/Apprehended,No,,"three counts of attempted first-degree murder, fleeing or eluding police, and interference in an educational institution",,,
20220310MDCOL,,Male,,,Fled/Escaped,No,,,,,
20220309NMESE,,,,,Fled/Escaped,No,,,,,
20220310COROH,17.0,Male,,Student,Surrendered,No,,,,,
20220311OHFAP,43.0,Male,,No Relation,Surrendered,No,,Firing weapon in school zone,,,
20220311CADER,,Male,,Student,Fled/Escaped,No,,,,,
20220311OHMAM,,,,,Fled/Escaped,No,,,,,
20220311WIJER,,,,Student,Apprehended/Killed by LE,No,,,,,
20220310TNHAM,,Female,Black,Parent,Fled/Apprehended,No,,five counts of aggravated assault,,,
20220315WAEIY,15.0,Male,,Student,Fled/Apprehended,No,,"$500,000 bail. He entered a not-guilty plea to second-degree murder, nine counts of first-degree assault, and one count each of second-degree unlawful firearms possession and carrying a firearm on school property",,No,
20220317AKREW,,Male,,Student,Fled/Escaped,No,,,,No,
20220315MATEB,16.0,Male,,,Fled/Apprehended,No,,"unlawful possession of a firearm, unlawful possession of ammunition, carrying a loaded firearm, two assault and battery by means of a dangerous weapon and discharging a firearm with 500 feet of a dwelling.",,,
20220315MDPAB,,,,,Fled/Escaped,No,,,,,
20220314CAKRP,,Male,,Principal/Vice-Principal,Suicide,Yes,Fatal,,,,
20220313PANEP,,,,,Fled/Escaped,No,,,,,
20220316CALOR,12.0,Male,,Student,Fled/Apprehended,No,,negligent discharge of a firearm within an occupied building and possession of a firearm on a school campus,,No,
20220318ILBAB,,Male,,Student,Fled/Apprehended,No,,,,,
20220319ALCEL,,Male,Black,No Relation,Fled/Apprehended,No,,first-degree robbery and shooting into an occupied vehicle,,,
20220315GAFOF,,,,No Relation,Apprehended/Killed by SRO,No,,,,,
20220321MSLEP,,Male,,No Relation,Apprehended/Killed by LE,No,,,,,
20220321AZDES,31.0,Male,,No Relation,Apprehended/Killed by LE,No,,several felony and misdemeanor charges,,,
20220322VAJAR,,,,No Relation,Fled/Escaped,No,,,,,
20220321MIMAK,36.0,Female,Black,Parent,Fled/Apprehended,No,,"Possession of a firearm on grounds of a school Pointing a firearm at another, Disorderly conduct, use of a dangerous weapon.  Resisting an officer ",,,
20220322TXWOD,,,,Student,Fled/Escaped,No,,,,,
20220318RICEP,17.0,Male,,Student,Fled/Apprehended,No,,"felony assault, four counts of simple assault, and two counts of disorderly conduct",,,
20220318RICEP,18.0,Male,,Student,Fled/Apprehended,No,,Simple assault,,,
20220322FLNEN,17.0,Male,White,Student,Fled/Apprehended,No,,Felony battery of school employee,,,
20220324VARIW,20.0,Male,Black,No Relation,Apprehended/Killed by SRO,No,,discharging a firearm on school grounds and possession of a firearm on school grounds,,,
20220315MATEB,17.0,Male,,,Fled/Apprehended,No,,"unlawful possession of a firearm, unlawful possession of ammunition, carrying a loaded firearm, two assault and battery by means of a dangerous weapon and discharging a firearm with 500 feet of a dwelling.",,,
20220325TXROR,,,,Student,Apprehended/Killed by LE,No,,,,,
20220325TXROR,,,,Student,Apprehended/Killed by LE,No,,,,,
20220325TXROR,,,,Student,Apprehended/Killed by LE,No,,,,,
20220325TXROR,,,,Student,Apprehended/Killed by LE,No,,,,,
20220325TXROR,,,,Student,Apprehended/Killed by LE,No,,,,,
20220325TNBRM,,Male,,No Relation,Fled/Apprehended,No,,20 counts of reckless endangerment,,,
20220325UTHIS,,Male,,Student,Fled/Escaped,No,,,,,
20220325UTHIS,,Male,,No Relation,Fled/Escaped,No,,,,,
20220328NCOAC,18.0,Male,Black,No Relation,Fled/Apprehended,No,,"assault with a deadly weapon, robbery with a dangerous weapon, and conspiracy for robbery with a dangerous weapon",,,
20220329NVWEL,,,,Police Officer/SRO,,No,,,,,
20220331SCTAG,12.0,Male,,Student,Fled/Apprehended,No,," murder, possession of a firearm at a school and possession of a weapon by someone under 18",,No,
20220330GABOA,31.0,Female,Black,Parent,Apprehended/Killed by SRO,No,Wounded,"obstruction, carrying a weapon on school property and disrupting public school",,,
20220331PAACP,8.0,Male,,Student,Subdued by Students/Staff/Other,No,,,,,
20220328TXNOF,,,,,Fled/Escaped,No,,,,,
20220329VALUR,,,,Student,Apprehended/Killed by SRO,No,,petitions for possession of a firearm on school grounds and discharging a firearm on school grounds,,No,
20220330AZKIK,14.0,Male,,Student,Fled/Apprehended,No,,"disorderly conduct with a weapon, aggravated assault, endangerment and possession of a firearm on school grounds",,,
20220405PAERE,,Male,,Student,Fled/Apprehended,No,,,,No,Minor under 15 cannot be charged as adult in PA
20220406WVRIR,15.0,Male,,Student,Subdued by Students/Staff/Other,No,,,,No,
20220406ORROP,,,,,Fled/Escaped,No,,,,,
20220410MALYL,,,,No Relation,Fled/Escaped,No,,,,,
20220406WASTM,,,,No Relation,Fled/Escaped,No,,,,,
20220411ARPIP,,Male,,,Apprehended/Killed by SRO,No,,,,,
20220413MISHS,11.0,Male,,Student,Apprehended/Killed by SRO,No,,,,,
20220414MSNEP,,Male,,Rival School Student,Fled/Apprehended,No,,Aggravated assault,,,
20220414MSNEP,,Male,,Rival School Student,Fled/Apprehended,No,,Aggravated assault,,,
20220414MSNEP,,Male,,Rival School Student,Fled/Apprehended,No,,Aggravated assault,,,
20220415VAGAW,,Male,,,Fled/Escaped,No,,,,,
20220403INBLB,18.0,Male,,,Fled/Apprehended,No,,"attempted murder, a Level 1 felony, along with criminal recklessness with a weapon",,,
20220403INBLB,15.0,,,,Fled/Apprehended,No,,possession of a firearm on school property and possession of a handgun without a license,,,
20220416IAMED,,,,,Fled/Escaped,No,,,,,
20220421NDMOM,,,,Police Officer/SRO,Law Enforcement,No,,,,,
20220422ORHOS,,Male,,,Fled/Apprehended,No,,,,,
20220422DCEDW,23.0,Male,,No Relation,Suicide,Yes,Suicide,,,,
20220424MOHAF,18.0,Male,Black,,Fled/Apprehended,No,,second degree murder,,,
20220425WIWIM,,,,,Fled/Escaped,No,,,,,
20220425WIWIM,,,,,Fled/Escaped,No,,,,,
20220424MOHAF,18.0,Male,Black,,Fled/Apprehended,No,,Second degree murder,,,
20220426MIASI,,,,Student,Suicide,Yes,Suicide,,,,
20220426GASOM,,,,,Fled/Escaped,No,,,,,
20220426GASOM,,Female,,,Fled/Escaped,No,,,,,
20220427TXMOS,,,,Police Officer/SRO,,,,,,,
20220427INCOS,,,,Student,Fled/Apprehended,No,,,,,
20220422CAMOR,,,,,Fled/Escaped,No,,,,,
20220501OHHAC,,,,,Fled/Escaped,No,,,,,
20220501VALOM,,Male,Black,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,No,,,,,
